
 
 ----------- 
 AdH Version 
 ----------- 
 Version 4.5 
 Compatible with Sedlib v1.3 
 
 --------------------- 
 AdH Build Information 
 --------------------- 
 SVN revision #  
 Build Date/Time: 2015.01.06 / 11:43:39 
 Built with DEBUG enabled 
 Built with XMS (*.dat) output file format 
 Built with STRUCTURES enabled 
 Built with Sedlib support enabled 
 Built with UMFPACK enabled 
 
 ------------------- 
 Runtime Information 
 ------------------- 
 AdH execution Date/Time: 2024.10.25 / 11:58:23 
 Launching AdH with project name: ADH_57_most Mesh 
 Launching AdH with run name: (unspecified) 
 AdH was launched with 1 processor 
alloc_adh :: allocating grid 
alloc_adh :: allocating physics 
--allocating 2d shallow water variables 
Successfully Initialized All ADH Variables 
ADH Binary Successfully Written 
 
adh_run_func :: tfinal = 2678400.000000  
Physics	Time	dt	Progress	Nonlinear Iteration	Linear Iterations	Max Resid Worst Node	Inc Max Worst Node	Nodes After Adaption 
HYD	3.69000000e+004	  3.000000e+002	%1.38	    2	0	8572	10034	   10553 
HYD	3.72000000e+004	  3.000000e+002	%1.39	    1	0	10254	10254	   10553 
HYD	3.72000000e+004	  3.000000e+002	%1.39	    2	0	8632	10034	   10553 
HYD	3.75000000e+004	  3.000000e+002	%1.40	    1	0	10254	10254	   10553 
HYD	3.75000000e+004	  3.000000e+002	%1.40	    2	0	9744	10034	   10553 
HYD	3.78000000e+004	  3.000000e+002	%1.41	    1	0	10254	10254	   10553 
HYD	3.78000000e+004	  3.000000e+002	%1.41	    2	0	8349	10034	   10553 
HYD	3.81000000e+004	  3.000000e+002	%1.42	    1	0	10254	10254	   10553 
HYD	3.81000000e+004	  3.000000e+002	%1.42	    2	0	8654	10034	   10553 
HYD	3.84000000e+004	  3.000000e+002	%1.43	    1	0	10254	10254	   10553 
HYD	3.84000000e+004	  3.000000e+002	%1.43	    2	0	8571	10077	   10553 
HYD	3.87000000e+004	  3.000000e+002	%1.44	    1	0	10254	10254	   10553 
HYD	3.87000000e+004	  3.000000e+002	%1.44	    2	0	8662	10034	   10553 
HYD	3.90000000e+004	  3.000000e+002	%1.46	    1	0	10254	10254	   10553 
HYD	3.90000000e+004	  3.000000e+002	%1.46	    2	0	8532	10034	   10553 
HYD	3.93000000e+004	  3.000000e+002	%1.47	    1	0	10254	10254	   10553 
HYD	3.93000000e+004	  3.000000e+002	%1.47	    2	0	8605	10034	   10553 
HYD	3.96000000e+004	  3.000000e+002	%1.48	    1	0	10254	10254	   10553 
HYD	3.96000000e+004	  3.000000e+002	%1.48	    2	0	9261	10034	   10553 
HYD	3.99000000e+004	  3.000000e+002	%1.49	    1	0	10254	10254	   10553 
HYD	3.99000000e+004	  3.000000e+002	%1.49	    2	0	8695	4474	   10553 
HYD	4.02000000e+004	  3.000000e+002	%1.50	    1	0	10254	10254	   10553 
HYD	4.05000000e+004	  3.000000e+002	%1.51	    1	0	10254	10254	   10553 
HYD	4.08000000e+004	  3.000000e+002	%1.52	    1	0	10254	10254	   10553 
HYD	4.11000000e+004	  3.000000e+002	%1.53	    1	0	10254	10254	   10553 
HYD	4.14000000e+004	  3.000000e+002	%1.55	    1	0	10254	10223	   10553 
HYD	4.17000000e+004	  3.000000e+002	%1.56	    1	0	10254	8765	   10553 
HYD	4.20000000e+004	  3.000000e+002	%1.57	    1	0	10254	6192	   10553 
HYD	4.23000000e+004	  3.000000e+002	%1.58	    1	0	4474	6192	   10553 
HYD	4.26000000e+004	  3.000000e+002	%1.59	    1	0	4474	6192	   10553 
HYD	4.29000000e+004	  3.000000e+002	%1.60	    1	0	4474	6192	   10553 
HYD	4.32000000e+004	  3.000000e+002	%1.61	    1	0	8826	6192	   10553 
HYD	4.35000000e+004	  3.000000e+002	%1.62	    1	0	8826	6192	   10553 
HYD	4.38000000e+004	  3.000000e+002	%1.64	    1	0	10335	9772	   10553 
HYD	4.41000000e+004	  3.000000e+002	%1.65	    1	0	10335	9772	   10553 
HYD	4.44000000e+004	  3.000000e+002	%1.66	    1	0	10335	9772	   10553 
HYD	4.47000000e+004	  3.000000e+002	%1.67	    1	0	10277	9772	   10553 
HYD	4.50000000e+004	  3.000000e+002	%1.68	    1	0	10335	9772	   10553 
HYD	4.53000000e+004	  3.000000e+002	%1.69	    1	0	10335	9772	   10553 
HYD	4.56000000e+004	  3.000000e+002	%1.70	    1	0	10335	10283	   10553 
HYD	4.59000000e+004	  3.000000e+002	%1.71	    1	0	10335	10254	   10553 
HYD	4.62000000e+004	  3.000000e+002	%1.72	    1	0	10335	10254	   10553 
HYD	4.65000000e+004	  3.000000e+002	%1.74	    1	0	10309	10254	   10553 
HYD	4.68000000e+004	  3.000000e+002	%1.75	    1	0	10254	10254	   10553 
HYD	4.71000000e+004	  3.000000e+002	%1.76	    1	0	10254	10254	   10553 
HYD	4.74000000e+004	  3.000000e+002	%1.77	    1	0	10254	10254	   10553 
HYD	4.77000000e+004	  3.000000e+002	%1.78	    1	0	10254	10254	   10553 
HYD	4.80000000e+004	  3.000000e+002	%1.79	    1	0	10254	10254	   10553 
HYD	4.83000000e+004	  3.000000e+002	%1.80	    1	0	10254	10254	   10553 
HYD	4.86000000e+004	  3.000000e+002	%1.81	    1	0	10254	10254	   10553 
HYD	4.89000000e+004	  3.000000e+002	%1.83	    1	0	10254	10254	   10553 
HYD	4.92000000e+004	  3.000000e+002	%1.84	    1	0	10254	10254	   10553 
HYD	4.95000000e+004	  3.000000e+002	%1.85	    1	0	10254	10254	   10553 
HYD	4.98000000e+004	  3.000000e+002	%1.86	    1	0	10254	10254	   10553 
HYD	5.01000000e+004	  3.000000e+002	%1.87	    1	0	10117	10254	   10553 
HYD	5.04000000e+004	  3.000000e+002	%1.88	    1	0	10254	10254	   10553 
HYD	5.07000000e+004	  3.000000e+002	%1.89	    1	0	10254	10254	   10553 
HYD	5.10000000e+004	  3.000000e+002	%1.90	    1	0	10254	10254	   10553 
HYD	5.13000000e+004	  3.000000e+002	%1.92	    1	0	10254	10254	   10553 
HYD	5.16000000e+004	  3.000000e+002	%1.93	    1	0	10254	10254	   10553 
HYD	5.19000000e+004	  3.000000e+002	%1.94	    1	0	10254	10254	   10553 
HYD	5.22000000e+004	  3.000000e+002	%1.95	    1	0	10074	10254	   10553 
HYD	5.25000000e+004	  3.000000e+002	%1.96	    1	0	10254	8490	   10553 
HYD	5.28000000e+004	  3.000000e+002	%1.97	    1	0	10254	8490	   10553 
HYD	5.31000000e+004	  3.000000e+002	%1.98	    1	0	8490	8490	   10553 
HYD	5.34000000e+004	  3.000000e+002	%1.99	    1	0	8490	6173	   10553 
HYD	5.37000000e+004	  3.000000e+002	%2.00	    1	0	8490	6173	   10553 
HYD	5.40000000e+004	  3.000000e+002	%2.02	    1	0	4474	6173	   10553 
HYD	5.43000000e+004	  3.000000e+002	%2.03	    1	0	4474	6192	   10553 
HYD	5.46000000e+004	  3.000000e+002	%2.04	    1	0	4474	6192	   10553 
HYD	5.49000000e+004	  3.000000e+002	%2.05	    1	0	10335	6192	   10553 
HYD	5.52000000e+004	  3.000000e+002	%2.06	    1	0	10335	6192	   10553 
HYD	5.55000000e+004	  3.000000e+002	%2.07	    1	0	10074	6192	   10553 
HYD	5.58000000e+004	  3.000000e+002	%2.08	    1	0	10335	10254	   10553 
HYD	5.61000000e+004	  3.000000e+002	%2.09	    1	0	10335	10254	   10553 
HYD	5.64000000e+004	  3.000000e+002	%2.11	    1	0	10335	10254	   10553 
HYD	5.67000000e+004	  3.000000e+002	%2.12	    1	0	10335	10254	   10553 
HYD	5.70000000e+004	  3.000000e+002	%2.13	    1	0	10335	10254	   10553 
HYD	5.73000000e+004	  3.000000e+002	%2.14	    1	0	10335	10254	   10553 
HYD	5.76000000e+004	  3.000000e+002	%2.15	    1	0	10254	10254	   10553 
HYD	5.79000000e+004	  3.000000e+002	%2.16	    1	0	10254	10254	   10553 
HYD	5.82000000e+004	  3.000000e+002	%2.17	    1	0	10254	10254	   10553 
HYD	5.85000000e+004	  3.000000e+002	%2.18	    1	0	10254	10254	   10553 
HYD	5.88000000e+004	  3.000000e+002	%2.20	    1	0	10254	10254	   10553 
HYD	5.91000000e+004	  3.000000e+002	%2.21	    1	0	10254	10254	   10553 
HYD	5.94000000e+004	  3.000000e+002	%2.22	    1	0	10254	10254	   10553 
HYD	5.97000000e+004	  3.000000e+002	%2.23	    1	0	10254	10254	   10553 
HYD	6.00000000e+004	  3.000000e+002	%2.24	    1	0	10117	10254	   10553 
HYD	6.03000000e+004	  3.000000e+002	%2.25	    1	0	10254	10254	   10553 
HYD	6.06000000e+004	  3.000000e+002	%2.26	    1	0	10254	10254	   10553 
HYD	6.09000000e+004	  3.000000e+002	%2.27	    1	0	10254	10254	   10553 
HYD	6.12000000e+004	  3.000000e+002	%2.28	    1	0	10254	10254	   10553 
HYD	6.15000000e+004	  3.000000e+002	%2.30	    1	0	10254	10254	   10553 
HYD	6.18000000e+004	  3.000000e+002	%2.31	    1	0	10254	10254	   10553 
HYD	6.21000000e+004	  3.000000e+002	%2.32	    1	0	10254	10223	   10553 
HYD	6.24000000e+004	  3.000000e+002	%2.33	    1	0	10254	10223	   10553 
HYD	6.27000000e+004	  3.000000e+002	%2.34	    1	0	10254	10223	   10553 
HYD	6.30000000e+004	  3.000000e+002	%2.35	    1	0	10254	10223	   10553 
HYD	6.33000000e+004	  3.000000e+002	%2.36	    1	0	10254	8765	   10553 
HYD	6.36000000e+004	  3.000000e+002	%2.37	    1	0	10254	8765	   10553 
HYD	6.39000000e+004	  3.000000e+002	%2.39	    1	0	8571	8765	   10553 
HYD	6.42000000e+004	  3.000000e+002	%2.40	    1	0	8571	8765	   10553 
HYD	6.45000000e+004	  3.000000e+002	%2.41	    1	0	8436	8765	   10553 
HYD	6.48000000e+004	  3.000000e+002	%2.42	    1	0	8436	9772	   10553 
HYD	6.51000000e+004	  3.000000e+002	%2.43	    1	0	8436	9772	   10553 
HYD	6.54000000e+004	  3.000000e+002	%2.44	    1	0	8513	9772	   10553 
HYD	6.57000000e+004	  3.000000e+002	%2.45	    1	0	8533	9772	   10553 
HYD	6.60000000e+004	  3.000000e+002	%2.46	    1	0	8533	9772	   10553 
HYD	6.63000000e+004	  3.000000e+002	%2.48	    1	0	8533	9772	   10553 
HYD	6.66000000e+004	  3.000000e+002	%2.49	    1	0	8533	9772	   10553 
HYD	6.69000000e+004	  3.000000e+002	%2.50	    1	0	8533	9772	   10553 
HYD	6.72000000e+004	  3.000000e+002	%2.51	    1	0	8533	9772	   10553 
HYD	6.75000000e+004	  3.000000e+002	%2.52	    1	0	10335	9772	   10553 
HYD	6.78000000e+004	  3.000000e+002	%2.53	    1	0	10335	9772	   10553 
HYD	6.81000000e+004	  3.000000e+002	%2.54	    1	0	10335	9772	   10553 
HYD	6.84000000e+004	  3.000000e+002	%2.55	    1	0	10335	9772	   10553 
HYD	6.87000000e+004	  3.000000e+002	%2.56	    1	0	10254	9772	   10553 
HYD	6.90000000e+004	  3.000000e+002	%2.58	    1	0	10254	10254	   10553 
HYD	6.93000000e+004	  3.000000e+002	%2.59	    1	0	10254	10254	   10553 
HYD	6.96000000e+004	  3.000000e+002	%2.60	    1	0	10254	10254	   10553 
HYD	6.99000000e+004	  3.000000e+002	%2.61	    1	0	10254	10254	   10553 
HYD	7.02000000e+004	  3.000000e+002	%2.62	    1	0	10254	10254	   10553 
HYD	7.05000000e+004	  3.000000e+002	%2.63	    1	0	10254	10254	   10553 
HYD	7.08000000e+004	  3.000000e+002	%2.64	    1	0	10254	10254	   10553 
HYD	7.11000000e+004	  3.000000e+002	%2.65	    1	0	10254	10254	   10553 
HYD	7.14000000e+004	  3.000000e+002	%2.67	    1	0	10254	10254	   10553 
HYD	7.17000000e+004	  3.000000e+002	%2.68	    1	0	10254	10254	   10553 
HYD	7.20000000e+004	  3.000000e+002	%2.69	    1	0	10254	10254	   10553 
HYD	7.23000000e+004	  3.000000e+002	%2.70	    1	0	10254	10254	   10553 
HYD	7.26000000e+004	  3.000000e+002	%2.71	    1	0	8553	10080	   10553 
HYD	7.29000000e+004	  3.000000e+002	%2.72	    1	0	8553	10080	   10553 
HYD	7.32000000e+004	  3.000000e+002	%2.73	    1	0	8553	10080	   10553 
HYD	7.35000000e+004	  3.000000e+002	%2.74	    1	0	8553	10080	   10553 
HYD	7.38000000e+004	  3.000000e+002	%2.76	    1	0	8553	10080	   10553 
HYD	7.41000000e+004	  3.000000e+002	%2.77	    1	0	8553	10080	   10553 
HYD	7.44000000e+004	  3.000000e+002	%2.78	    1	0	10079	10080	   10553 
HYD	7.47000000e+004	  3.000000e+002	%2.79	    1	0	10158	10080	   10553 
HYD	7.50000000e+004	  3.000000e+002	%2.80	    1	0	10158	10080	   10553 
HYD	7.53000000e+004	  3.000000e+002	%2.81	    1	0	10158	10080	   10553 
HYD	7.56000000e+004	  3.000000e+002	%2.82	    1	0	10158	9963	   10553 
HYD	7.59000000e+004	  3.000000e+002	%2.83	    1	0	10158	9963	   10553 
HYD	7.62000000e+004	  3.000000e+002	%2.84	    1	0	10158	9963	   10553 
HYD	7.65000000e+004	  3.000000e+002	%2.86	    1	0	10158	9963	   10553 
HYD	7.68000000e+004	  3.000000e+002	%2.87	    1	0	10158	9963	   10553 
HYD	7.71000000e+004	  3.000000e+002	%2.88	    1	0	10158	9963	   10553 
HYD	7.74000000e+004	  3.000000e+002	%2.89	    1	0	10158	9963	   10553 
HYD	7.77000000e+004	  3.000000e+002	%2.90	    1	0	10158	9963	   10553 
HYD	7.80000000e+004	  3.000000e+002	%2.91	    1	0	10158	9963	   10553 
HYD	7.83000000e+004	  3.000000e+002	%2.92	    1	0	10158	9963	   10553 
HYD	7.86000000e+004	  3.000000e+002	%2.93	    1	0	10158	9963	   10553 
HYD	7.89000000e+004	  3.000000e+002	%2.95	    1	0	10158	9963	   10553 
HYD	7.92000000e+004	  3.000000e+002	%2.96	    1	0	10193	9963	   10553 
HYD	7.95000000e+004	  3.000000e+002	%2.97	    1	0	10193	9963	   10553 
HYD	7.98000000e+004	  3.000000e+002	%2.98	    1	0	10158	9963	   10553 
HYD	8.01000000e+004	  3.000000e+002	%2.99	    1	0	10193	9963	   10553 
HYD	8.04000000e+004	  3.000000e+002	%3.00	    1	0	10193	9963	   10553 
HYD	8.07000000e+004	  3.000000e+002	%3.01	    1	0	10158	9837	   10553 
HYD	8.10000000e+004	  3.000000e+002	%3.02	    1	0	10193	9837	   10553 
HYD	8.13000000e+004	  3.000000e+002	%3.04	    1	0	10193	9837	   10553 
HYD	8.16000000e+004	  3.000000e+002	%3.05	    1	0	10193	9880	   10553 
HYD	8.19000000e+004	  3.000000e+002	%3.06	    1	0	9791	9880	   10553 
HYD	8.22000000e+004	  3.000000e+002	%3.07	    1	0	10193	9880	   10553 
HYD	8.25000000e+004	  3.000000e+002	%3.08	    1	0	10228	9923	   10553 
HYD	8.28000000e+004	  3.000000e+002	%3.09	    1	0	10228	9923	   10553 
HYD	8.31000000e+004	  3.000000e+002	%3.10	    1	0	9791	9923	   10553 
HYD	8.34000000e+004	  3.000000e+002	%3.11	    1	0	10228	9923	   10553 
HYD	8.37000000e+004	  3.000000e+002	%3.13	    1	0	10193	9923	   10553 
HYD	8.40000000e+004	  3.000000e+002	%3.14	    1	0	10242	9923	   10553 
HYD	8.43000000e+004	  3.000000e+002	%3.15	    1	0	10228	9923	   10553 
HYD	8.46000000e+004	  3.000000e+002	%3.16	    1	0	10242	9923	   10553 
HYD	8.49000000e+004	  3.000000e+002	%3.17	    1	0	10242	9923	   10553 
HYD	8.52000000e+004	  3.000000e+002	%3.18	    1	0	10242	9923	   10553 
HYD	8.55000000e+004	  3.000000e+002	%3.19	    1	0	10242	9923	   10553 
HYD	8.58000000e+004	  3.000000e+002	%3.20	    1	0	10157	9923	   10553 
HYD	8.61000000e+004	  3.000000e+002	%3.21	    1	0	10242	9923	   10553 
HYD	8.64000000e+004	  3.000000e+002	%3.23	    1	0	41	314	   10553 
HYD	8.67000000e+004	  3.000000e+002	%3.24	    1	0	41	314	   10553 
HYD	8.70000000e+004	  3.000000e+002	%3.25	    1	0	41	314	   10553 
HYD	8.73000000e+004	  3.000000e+002	%3.26	    1	0	41	13	   10553 
HYD	8.76000000e+004	  3.000000e+002	%3.27	    1	0	41	13	   10553 
HYD	8.79000000e+004	  3.000000e+002	%3.28	    1	0	41	13	   10553 
HYD	8.82000000e+004	  3.000000e+002	%3.29	    1	0	41	13	   10553 
HYD	8.85000000e+004	  3.000000e+002	%3.30	    1	0	41	13	   10553 
HYD	8.88000000e+004	  3.000000e+002	%3.32	    1	0	41	13	   10553 
HYD	8.91000000e+004	  3.000000e+002	%3.33	    1	0	41	13	   10553 
HYD	8.94000000e+004	  3.000000e+002	%3.34	    1	0	41	13	   10553 
HYD	8.97000000e+004	  3.000000e+002	%3.35	    1	0	41	13	   10553 
HYD	9.00000000e+004	  3.000000e+002	%3.36	    1	0	41	13	   10553 
HYD	9.03000000e+004	  3.000000e+002	%3.37	    1	0	41	13	   10553 
HYD	9.06000000e+004	  3.000000e+002	%3.38	    1	0	41	13	   10553 
HYD	9.09000000e+004	  3.000000e+002	%3.39	    1	0	41	13	   10553 
HYD	9.12000000e+004	  3.000000e+002	%3.41	    1	0	41	13	   10553 
HYD	9.15000000e+004	  3.000000e+002	%3.42	    1	0	41	13	   10553 
HYD	9.18000000e+004	  3.000000e+002	%3.43	    1	0	41	13	   10553 
HYD	9.21000000e+004	  3.000000e+002	%3.44	    1	0	41	13	   10553 
HYD	9.24000000e+004	  3.000000e+002	%3.45	    1	0	41	13	   10553 
HYD	9.27000000e+004	  3.000000e+002	%3.46	    1	0	41	13	   10553 
HYD	9.30000000e+004	  3.000000e+002	%3.47	    1	0	41	13	   10553 
HYD	9.33000000e+004	  3.000000e+002	%3.48	    1	0	41	13	   10553 
HYD	9.36000000e+004	  3.000000e+002	%3.49	    1	0	41	13	   10553 
HYD	9.39000000e+004	  3.000000e+002	%3.51	    1	0	41	13	   10553 
HYD	9.42000000e+004	  3.000000e+002	%3.52	    1	0	41	13	   10553 
HYD	9.45000000e+004	  3.000000e+002	%3.53	    1	0	41	13	   10553 
HYD	9.48000000e+004	  3.000000e+002	%3.54	    1	0	41	13	   10553 
HYD	9.51000000e+004	  3.000000e+002	%3.55	    1	0	10117	13	   10553 
HYD	9.54000000e+004	  3.000000e+002	%3.56	    1	0	41	13	   10553 
HYD	9.57000000e+004	  3.000000e+002	%3.57	    1	0	41	13	   10553 
HYD	9.60000000e+004	  3.000000e+002	%3.58	    1	0	41	13	   10553 
HYD	9.63000000e+004	  3.000000e+002	%3.60	    1	0	41	13	   10553 
HYD	9.66000000e+004	  3.000000e+002	%3.61	    1	0	41	13	   10553 
HYD	9.69000000e+004	  3.000000e+002	%3.62	    1	0	41	13	   10553 
HYD	9.72000000e+004	  3.000000e+002	%3.63	    1	0	41	13	   10553 
HYD	9.75000000e+004	  3.000000e+002	%3.64	    1	0	41	13	   10553 
HYD	9.78000000e+004	  3.000000e+002	%3.65	    1	0	41	13	   10553 
HYD	9.81000000e+004	  3.000000e+002	%3.66	    1	0	41	579	   10553 
HYD	9.84000000e+004	  3.000000e+002	%3.67	    1	0	41	579	   10553 
HYD	9.87000000e+004	  3.000000e+002	%3.69	    1	0	41	579	   10553 
HYD	9.90000000e+004	  3.000000e+002	%3.70	    1	0	41	579	   10553 
HYD	9.93000000e+004	  3.000000e+002	%3.71	    1	0	41	579	   10553 
HYD	9.96000000e+004	  3.000000e+002	%3.72	    1	0	41	579	   10553 
HYD	9.99000000e+004	  3.000000e+002	%3.73	    1	0	41	579	   10553 
HYD	1.00200000e+005	  3.000000e+002	%3.74	    1	0	41	579	   10553 
HYD	1.00500000e+005	  3.000000e+002	%3.75	    1	0	41	579	   10553 
HYD	1.00800000e+005	  3.000000e+002	%3.76	    1	0	41	579	   10553 
HYD	1.01100000e+005	  3.000000e+002	%3.77	    1	0	41	579	   10553 
HYD	1.01400000e+005	  3.000000e+002	%3.79	    1	0	41	579	   10553 
HYD	1.01700000e+005	  3.000000e+002	%3.80	    1	0	41	579	   10553 
HYD	1.02000000e+005	  3.000000e+002	%3.81	    1	0	41	579	   10553 
HYD	1.02300000e+005	  3.000000e+002	%3.82	    1	0	41	579	   10553 
HYD	1.02600000e+005	  3.000000e+002	%3.83	    1	0	41	579	   10553 
HYD	1.02900000e+005	  3.000000e+002	%3.84	    1	0	41	579	   10553 
HYD	1.03200000e+005	  3.000000e+002	%3.85	    1	0	10074	579	   10553 
HYD	1.03500000e+005	  3.000000e+002	%3.86	    1	0	41	579	   10553 
HYD	1.03800000e+005	  3.000000e+002	%3.88	    1	0	41	13	   10553 
HYD	1.04100000e+005	  3.000000e+002	%3.89	    1	0	41	13	   10553 
HYD	1.04400000e+005	  3.000000e+002	%3.90	    1	0	41	13	   10553 
HYD	1.04700000e+005	  3.000000e+002	%3.91	    1	0	41	13	   10553 
HYD	1.05000000e+005	  3.000000e+002	%3.92	    1	0	41	13	   10553 
HYD	1.05300000e+005	  3.000000e+002	%3.93	    1	0	41	13	   10553 
HYD	1.05600000e+005	  3.000000e+002	%3.94	    1	0	41	13	   10553 
HYD	1.05900000e+005	  3.000000e+002	%3.95	    1	0	41	13	   10553 
HYD	1.06200000e+005	  3.000000e+002	%3.97	    1	0	41	13	   10553 
HYD	1.06500000e+005	  3.000000e+002	%3.98	    1	0	41	13	   10553 
HYD	1.06800000e+005	  3.000000e+002	%3.99	    1	0	41	13	   10553 
HYD	1.07100000e+005	  3.000000e+002	%4.00	    1	0	41	13	   10553 
HYD	1.07400000e+005	  3.000000e+002	%4.01	    1	0	41	13	   10553 
HYD	1.07700000e+005	  3.000000e+002	%4.02	    1	0	41	13	   10553 
HYD	1.08000000e+005	  3.000000e+002	%4.03	    1	0	41	13	   10553 
HYD	1.08300000e+005	  3.000000e+002	%4.04	    1	0	41	13	   10553 
HYD	1.08600000e+005	  3.000000e+002	%4.05	    1	0	2066	13	   10553 
HYD	1.08900000e+005	  3.000000e+002	%4.07	    1	0	41	13	   10553 
HYD	1.09200000e+005	  3.000000e+002	%4.08	    1	0	41	13	   10553 
HYD	1.09500000e+005	  3.000000e+002	%4.09	    1	0	41	13	   10553 
HYD	1.09800000e+005	  3.000000e+002	%4.10	    1	0	41	13	   10553 
HYD	1.10100000e+005	  3.000000e+002	%4.11	    1	0	41	13	   10553 
HYD	1.10400000e+005	  3.000000e+002	%4.12	    1	0	41	13	   10553 
HYD	1.10700000e+005	  3.000000e+002	%4.13	    1	0	41	13	   10553 
HYD	1.11000000e+005	  3.000000e+002	%4.14	    1	0	41	13	   10553 
HYD	1.11300000e+005	  3.000000e+002	%4.16	    1	0	41	13	   10553 
HYD	1.11600000e+005	  3.000000e+002	%4.17	    1	0	41	13	   10553 
HYD	1.11900000e+005	  3.000000e+002	%4.18	    1	0	41	13	   10553 
HYD	1.12200000e+005	  3.000000e+002	%4.19	    1	0	41	13	   10553 
HYD	1.12500000e+005	  3.000000e+002	%4.20	    1	0	41	13	   10553 
HYD	1.12800000e+005	  3.000000e+002	%4.21	    1	0	41	13	   10553 
HYD	1.13100000e+005	  3.000000e+002	%4.22	    1	0	41	13	   10553 
HYD	1.13400000e+005	  3.000000e+002	%4.23	    1	0	1962	13	   10553 
HYD	1.13700000e+005	  3.000000e+002	%4.25	    1	0	41	13	   10553 
HYD	1.14000000e+005	  3.000000e+002	%4.26	    1	0	2019	13	   10553 
HYD	1.14300000e+005	  3.000000e+002	%4.27	    1	0	41	13	   10553 
HYD	1.14600000e+005	  3.000000e+002	%4.28	    1	0	41	13	   10553 
HYD	1.14900000e+005	  3.000000e+002	%4.29	    1	0	41	13	   10553 
HYD	1.15200000e+005	  3.000000e+002	%4.30	    1	0	41	13	   10553 
HYD	1.15500000e+005	  3.000000e+002	%4.31	    1	0	41	13	   10553 
HYD	1.15800000e+005	  3.000000e+002	%4.32	    1	0	41	13	   10553 
HYD	1.16100000e+005	  3.000000e+002	%4.33	    1	0	41	13	   10553 
HYD	1.16400000e+005	  3.000000e+002	%4.35	    1	0	41	13	   10553 
HYD	1.16700000e+005	  3.000000e+002	%4.36	    1	0	41	13	   10553 
HYD	1.17000000e+005	  3.000000e+002	%4.37	    1	0	41	13	   10553 
HYD	1.17300000e+005	  3.000000e+002	%4.38	    1	0	41	13	   10553 
HYD	1.17600000e+005	  3.000000e+002	%4.39	    1	0	41	13	   10553 
HYD	1.17900000e+005	  3.000000e+002	%4.40	    1	0	2124	13	   10553 
HYD	1.18200000e+005	  3.000000e+002	%4.41	    1	0	41	13	   10553 
HYD	1.18500000e+005	  3.000000e+002	%4.42	    1	0	41	13	   10553 
HYD	1.18800000e+005	  3.000000e+002	%4.44	    1	0	41	13	   10553 
HYD	1.19100000e+005	  3.000000e+002	%4.45	    1	0	41	13	   10553 
HYD	1.19400000e+005	  3.000000e+002	%4.46	    1	0	41	13	   10553 
HYD	1.19700000e+005	  3.000000e+002	%4.47	    1	0	41	13	   10553 
HYD	1.20000000e+005	  3.000000e+002	%4.48	    1	0	41	13	   10553 
HYD	1.20300000e+005	  3.000000e+002	%4.49	    1	0	41	13	   10553 
HYD	1.20600000e+005	  3.000000e+002	%4.50	    1	0	41	13	   10553 
HYD	1.20900000e+005	  3.000000e+002	%4.51	    1	0	41	13	   10553 
HYD	1.21200000e+005	  3.000000e+002	%4.53	    1	0	41	13	   10553 
HYD	1.21500000e+005	  3.000000e+002	%4.54	    1	0	41	13	   10553 
HYD	1.21800000e+005	  3.000000e+002	%4.55	    1	0	41	13	   10553 
HYD	1.22100000e+005	  3.000000e+002	%4.56	    1	0	41	13	   10553 
HYD	1.22400000e+005	  3.000000e+002	%4.57	    1	0	41	13	   10553 
HYD	1.22700000e+005	  3.000000e+002	%4.58	    1	0	41	13	   10553 
HYD	1.23000000e+005	  3.000000e+002	%4.59	    1	0	41	13	   10553 
HYD	1.23300000e+005	  3.000000e+002	%4.60	    1	0	41	13	   10553 
HYD	1.23600000e+005	  3.000000e+002	%4.61	    1	0	41	13	   10553 
HYD	1.23900000e+005	  3.000000e+002	%4.63	    1	0	41	13	   10553 
HYD	1.24200000e+005	  3.000000e+002	%4.64	    1	0	41	13	   10553 
HYD	1.24500000e+005	  3.000000e+002	%4.65	    1	0	41	13	   10553 
HYD	1.24800000e+005	  3.000000e+002	%4.66	    1	0	41	13	   10553 
HYD	1.25100000e+005	  3.000000e+002	%4.67	    1	0	41	13	   10553 
HYD	1.25400000e+005	  3.000000e+002	%4.68	    1	0	41	13	   10553 
HYD	1.25700000e+005	  3.000000e+002	%4.69	    1	0	41	13	   10553 
HYD	1.26000000e+005	  3.000000e+002	%4.70	    1	0	41	13	   10553 
HYD	1.26300000e+005	  3.000000e+002	%4.72	    1	0	41	13	   10553 
HYD	1.26600000e+005	  3.000000e+002	%4.73	    1	0	401	13	   10553 
HYD	1.26900000e+005	  3.000000e+002	%4.74	    1	0	41	13	   10553 
HYD	1.27200000e+005	  3.000000e+002	%4.75	    1	0	41	13	   10553 
HYD	1.27500000e+005	  3.000000e+002	%4.76	    1	0	41	13	   10553 
HYD	1.27800000e+005	  3.000000e+002	%4.77	    1	0	41	13	   10553 
HYD	1.28100000e+005	  3.000000e+002	%4.78	    1	0	41	13	   10553 
HYD	1.28400000e+005	  3.000000e+002	%4.79	    1	0	41	13	   10553 
HYD	1.28700000e+005	  3.000000e+002	%4.81	    1	0	41	13	   10553 
HYD	1.29000000e+005	  3.000000e+002	%4.82	    1	0	41	13	   10553 
HYD	1.29300000e+005	  3.000000e+002	%4.83	    1	0	41	13	   10553 
HYD	1.29600000e+005	  3.000000e+002	%4.84	    1	0	41	13	   10553 
HYD	1.29900000e+005	  3.000000e+002	%4.85	    1	0	41	13	   10553 
